Pfam_Architecture	UniProt_ID
Peptidase_C14[3:243]	tr|A0A3R9XIU2|A0A3R9XIU2_9ACTN
Peptidase_C14[229:487]	tr|A0A671FHB3|A0A671FHB3_RHIFE
Peptidase_C14[21:247]	tr|A0A4Q3VU90|A0A4Q3VU90_9BACT
Peptidase_C14[64:270]	tr|A0A522C5J2|A0A522C5J2_9BURK
Peptidase_C14[218:447]	tr|A0A3B9YEJ7|A0A3B9YEJ7_9BACT
Peptidase_C14[52:193]	tr|A0A2G2Q907|A0A2G2Q907_FLASP
Peptidase_C14[64:270]	tr|A0A521YM38|A0A521YM38_9BURK
Peptidase_C14[2:141]	tr|A0A0E0TTT1|A0A0E0TTT1_ECOLX
Peptidase_C14[2:141]	tr|A0A3K2RHL8|A0A3K2RHL8_ECOLX
Peptidase_C14[151:317]	tr|A0A2H3DJY1|A0A2H3DJY1_ARMGA
Peptidase_C14[125:376]	tr|A0A426TTT7|A0A426TTT7_9CHLR
Peptidase_C14[34:244]	tr|A0A0C1RAY6|A0A0C1RAY6_9CYAN
Peptidase_C14[290:519]	tr|A0A661I3J7|A0A661I3J7_9PROT
Peptidase_C14[222:369]	tr|A0A1G9SZJ3|A0A1G9SZJ3_9BACT
Peptidase_C14[2:210]	tr|A0A1W1I4V3|A0A1W1I4V3_9BACT
Peptidase_C14[10:286]	tr|A0A0B7K4B6|A0A0B7K4B6_BIOOC
Peptidase_C14[65:230]	tr|A0A2A2JZ09|A0A2A2JZ09_9BILA
Peptidase_C14[382:587]	tr|A0A1A6LE25|A0A1A6LE25_VIBSP
Peptidase_C14[4:187]	tr|A0A4Q9FRW0|A0A4Q9FRW0_9FLAO
WD40[58:87]-Peptidase_C14[769:994]	tr|A0A518UBZ3|A0A518UBZ3_9PROT
WD40[84:115]-WD40[452:479]-WD40[789:822]-Peptidase_C14[1032:1304]	tr|A0A532DZS9|A0A532DZS9_9BACT
Peptidase_C14[25:246]	tr|A0A2K8Z521|A0A2K8Z521_9BACT
Peptidase_C14[4:215]	tr|A0A5Y5M0H5|A0A5Y5M0H5_CAMJU
WD40[32:63]-WD40[70:104]-WD40[391:428]-WD40[435:471]-WD40[600:637]-Peptidase_C14[827:1058]	tr|A0A2T4DTJ2|A0A2T4DTJ2_9BACT
Peptidase_C14[360:614]	tr|A0A166CFU2|A0A166CFU2_9AGAM
Peptidase_C14[33:296]	tr|A0A644WLJ8|A0A644WLJ8_9ZZZZ
Peptidase_C14[8:248]	tr|A0A0P1HKK0|A0A0P1HKK0_9RHOB
Peptidase_C14[5:237]-WD40[825:859]-WD40[868:901]-WD40[910:943]-WD40[952:985]-WD40[994:1027]-WD40[1036:1069]-WD40[1078:1111]-WD40[1120:1153]	tr|A0A6I5Q4N5|A0A6I5Q4N5_9CYAN
Peptidase_C14[13:273]	tr|A0A2H3DRF9|A0A2H3DRF9_ARMGA
Peptidase_C14[44:287]	tr|A0A1X6ZED6|A0A1X6ZED6_9RHOB
Peptidase_C14[8:238]	tr|A0A4Z0A0D6|A0A4Z0A0D6_9AGAM
WD40[49:77]-Peptidase_C14[790:1014]	tr|A0A450T5Q9|A0A450T5Q9_9GAMM
Peptidase_C14[9:227]	tr|A0A2N3W893|A0A2N3W893_9ACTN
WD40[47:77]-Peptidase_C14[752:966]	tr|A0A080LTW6|A0A080LTW6_9PROT
Peptidase_C14[258:498]	tr|A0A2V8QPQ0|A0A2V8QPQ0_9BACT
Peptidase_C14[6:258]	tr|A0A3E2YHH2|A0A3E2YHH2_9ACTN
Peptidase_C14[185:370]	tr|A0A258L7Q0|A0A258L7Q0_9BACT
Peptidase_C14[61:205]	tr|A0A497QAV8|A0A497QAV8_THOAR
Peptidase_C14[14:351]	tr|K1QS68|K1QS68_CRAGI
Peptidase_C14[250:487]	tr|A0A354EHT4|A0A354EHT4_9DELT
Peptidase_C14[31:219]-TPR_16[315:402]	tr|A0A317J1V8|A0A317J1V8_9BACT
Peptidase_C14[25:276]	tr|A0A1G5W5G9|A0A1G5W5G9_9RHIZ
Peptidase_C14[146:380]	tr|A0A0M1J715|A0A0M1J715_9GAMM
Peptidase_C14[2:214]	tr|A0A6I4SEI4|A0A6I4SEI4_9PSED
Peptidase_C14[8:274]	tr|A0A178D235|A0A178D235_9EURO
Peptidase_C14[197:337]	tr|A0A521HAW3|A0A521HAW3_9BACT
Peptidase_C14[44:285]	tr|A0A3C2AKP7|A0A3C2AKP7_9FLAO
Peptidase_C14[2:266]	tr|A0A2V3J1I8|A0A2V3J1I8_9FLOR
Peptidase_C14[3:219]	tr|A0A235I3Q2|A0A235I3Q2_9NOSO
Peptidase_C14[962:1217]	tr|A0A4V2A5K8|A0A4V2A5K8_9BACT
Peptidase_C14[5:212]	tr|A0A366VUA2|A0A366VUA2_9RHOB
Peptidase_C14[4:215]	tr|A0A5T2D4T7|A0A5T2D4T7_CAMJU
Peptidase_C14[2:216]	tr|I5CKZ5|I5CKZ5_9BURK
Peptidase_C14[48:302]	tr|A0A5E3XQT6|A0A5E3XQT6_9AGAM
Peptidase_C14[5:165]	tr|A0A2Z4MR95|A0A2Z4MR95_BREBE
Sel1[89:150]-Sel1[153:188]-Sel1[191:224]-Peptidase_C14[356:582]	tr|C6I007|C6I007_9BACT
Peptidase_C14[48:302]	tr|A0A5E3XR29|A0A5E3XR29_9AGAM
Peptidase_C14[4:215]	tr|A0A5Y4YMK4|A0A5Y4YMK4_CAMJU
Peptidase_C14[2:141]	tr|A0A1Y3WDV1|A0A1Y3WDV1_9FIRM
Peptidase_C14[2:141]	tr|R7GQ37|R7GQ37_9FIRM
Peptidase_C14[40:283]	tr|A0A552GMG5|A0A552GMG5_MICAE
Peptidase_C14[9:254]	tr|A0A1P8Y7P5|A0A1P8Y7P5_9ACTN
Peptidase_C14[25:276]	tr|A0A2V4Z9F8|A0A2V4Z9F8_9RHIZ
Peptidase_C14[35:249]	tr|A0A2T4ZHP4|A0A2T4ZHP4_9PROT
Peptidase_C14[9:167]	tr|A0A2T0RF19|A0A2T0RF19_9ACTN
Peptidase_C14[5:214]	tr|A0A1H2W6V8|A0A1H2W6V8_9RHOB
Peptidase_C14[2:101]	tr|C3Z777|C3Z777_BRAFL
TPR_11[33:73]-TPR_8[74:92]-TPR_16[100:149]-Peptidase_C14[392:599]	tr|A0A0M9DS08|A0A0M9DS08_9BACT
Peptidase_C14[7:259]	tr|J4HSR9|J4HSR9_9APHY
Peptidase_C14[60:295]	tr|A0A284S3Q0|A0A284S3Q0_ARMOS
Peptidase_C14[2:178]	tr|E6PSF7|E6PSF7_9ZZZZ
Peptidase_C14[2:143]	tr|A0A430E9Z2|A0A430E9Z2_9SPHN
Peptidase_C14[49:314]	tr|A0A284RP93|A0A284RP93_ARMOS
Peptidase_C14[6:247]	tr|A0A3G4W6H7|A0A3G4W6H7_9ACTN
Peptidase_C14[2:185]	tr|A2ELV9|A2ELV9_TRIVA
Peptidase_C14[211:409]	tr|A0A419IZ07|A0A419IZ07_9BACT
Peptidase_C14[193:442]	tr|A0A519VKZ3|A0A519VKZ3_9SPHI
Peptidase_C14[28:224]-TPR_8[503:533]-TPR_11[679:718]-TPR_19[1036:1095]-TPR_16[1096:1118]	tr|A0A562SW23|A0A562SW23_9BACT
Peptidase_C14[12:257]	tr|A0A1C5FVH8|A0A1C5FVH8_9ACTN
Peptidase_C14[12:257]	tr|A0A6B1MJ93|A0A6B1MJ93_9ACTN
Peptidase_C14[1:236]	tr|G3YD00|G3YD00_ASPNA
Peptidase_C14[34:319]	tr|A0A531K5R9|A0A531K5R9_9RHIZ
Peptidase_C14[54:307]	tr|A0A3N6N5U6|A0A3N6N5U6_9BRAD
Peptidase_C14[8:261]	tr|A0A433QW34|A0A433QW34_9FUNG
Peptidase_C14[12:257]	tr|A0A2K8RBT6|A0A2K8RBT6_9ACTN
Peptidase_C14[12:257]	tr|A0A6G2XXE8|A0A6G2XXE8_9ACTN
Peptidase_C14[12:257]	tr|A0A2J7ZAH8|A0A2J7ZAH8_STRMQ
Peptidase_C14[34:319]	tr|A0A530AWR6|A0A530AWR6_9RHIZ
Peptidase_C14[35:296]	tr|Q2K0C4|Q2K0C4_RHIEC
WD40[44:72]-WD40[186:211]-Peptidase_C14[724:935]	tr|A0A5J4KRR2|A0A5J4KRR2_9ZZZZ
Peptidase_C14[22:142]	tr|A0A443S1Z1|A0A443S1Z1_9ACAR
Peptidase_C14[64:264]	tr|A0A519YYA5|A0A519YYA5_9BURK
Peptidase_C14[300:539]	tr|A0A2V8RYS1|A0A2V8RYS1_9BACT
Peptidase_C14[34:319]	tr|A0A503TKL7|A0A503TKL7_9RHIZ
Peptidase_C14[7:220]	tr|A0A2W6ZGV2|A0A2W6ZGV2_9CYAN
Peptidase_C14[455:678]	tr|A0A522UWW8|A0A522UWW8_9BACT
Peptidase_C14[75:360]	tr|V7FAR6|V7FAR6_9RHIZ
Peptidase_C14[2:174]-Peptidase_C25[175:188]	tr|I4A779|I4A779_DESDJ
Peptidase_C14[382:587]	tr|A0A4U2C8G3|A0A4U2C8G3_9VIBR
Peptidase_C14[298:538]	tr|A0A2V8RFF2|A0A2V8RFF2_9BACT
Peptidase_C14[34:216]	tr|A0A3S1ZAG0|A0A3S1ZAG0_9RHIZ
Peptidase_C14[40:270]-TPR_1[531:562]-TPR_12[563:594]-TPR_6[748:772]-TPR_11[780:819]-TPR_17[820:827]-TPR_8[828:838]	tr|A0A1M5HXF3|A0A1M5HXF3_9FLAO
Peptidase_C14[3:232]	tr|A0A369RCX3|A0A369RCX3_9CHLB
Peptidase_C14[35:296]	tr|A0A192M6F4|A0A192M6F4_9RHIZ
Peptidase_C14[182:417]	tr|A0A356KUC8|A0A356KUC8_9BACT
Peptidase_C14[29:226]	tr|A0A4Q3RYX6|A0A4Q3RYX6_9BACT
Peptidase_C14[2:181]	tr|A0A1E8P5J7|A0A1E8P5J7_9PSED
Peptidase_C14[6:230]-TPR_11[467:505]	tr|A0A2W6YPW8|A0A2W6YPW8_9CYAN
Peptidase_C14[17:267]	tr|A0A067TTZ2|A0A067TTZ2_GALM3
Peptidase_C14[7:303]	tr|A0A6G1LS84|A0A6G1LS84_ARTOL
Peptidase_C14[232:417]	tr|A0A258YE84|A0A258YE84_9BACT
Peptidase_C14[10:205]	tr|A0A252DD89|A0A252DD89_9NOSO
Peptidase_C14[80:345]	tr|A0A5B8S4X6|A0A5B8S4X6_9SPHN
Peptidase_C14[34:319]	tr|A0A3S1N8L2|A0A3S1N8L2_9RHIZ
Peptidase_C14[367:580]	tr|A0A2N3AKS6|A0A2N3AKS6_9BACT
Peptidase_C14[1:162]	tr|A0A2H3DDB4|A0A2H3DDB4_ARMGA
WD40[45:71]-WD40[119:153]-WD40[157:193]-WD40[197:235]-WD40[238:276]-WD40[280:317]-Peptidase_C14[515:743]	tr|V6HGT1|V6HGT1_9LEPT
Peptidase_C14[10:205]	tr|A0A0D6KJ29|A0A0D6KJ29_9CYAN
Peptidase_C14[10:205]	tr|A0A1Z4MJ74|A0A1Z4MJ74_MICDP
Peptidase_C14[250:479]	tr|A0A1F9R6K3|A0A1F9R6K3_9BACT
Peptidase_C14[250:479]	tr|A0A351I4P6|A0A351I4P6_9BACT
Peptidase_C14[47:210]	tr|A0A444J7A8|A0A444J7A8_9DELT
Peptidase_C14[236:435]	tr|A0A6H5GRM5|A0A6H5GRM5_9HEMI
Peptidase_C14[219:359]	tr|A0A2P8XS98|A0A2P8XS98_BLAGE
Peptidase_C14[3:235]-WD40[480:520]-WD40[548:574]-WD40[579:616]-WD40[623:659]-WD40[663:701]-WD40[705:743]	tr|A0A450V485|A0A450V485_9GAMM
Peptidase_C14[7:288]	tr|A0A428TYD3|A0A428TYD3_9HYPO
Peptidase_C14[5:181]	tr|A0A0D2UIJ7|A0A0D2UIJ7_GOSRA
PQQ_2[384:553]-Peptidase_C14[766:961]	tr|A0A3S0RIB0|A0A3S0RIB0_HYPSQ
Peptidase_C14[2:204]	tr|A0A4R5HH25|A0A4R5HH25_9ALTE
Peptidase_C14[75:292]	tr|A0A2P6MBP1|A0A2P6MBP1_9GAMM
Peptidase_C14[53:230]	tr|A0A238JSU2|A0A238JSU2_9RHOB
Peptidase_C14[2:213]	tr|B6ALE8|B6ALE8_9BACT
WD40[31:61]-WD40[127:163]-WD40[474:508]-Peptidase_C14[722:941]	tr|B6BNJ4|B6BNJ4_SULGG
Peptidase_C14[30:182]	tr|A0A6H9P5Y9|A0A6H9P5Y9_9BACE
WD40[167:205]-WD40[209:248]-WD40[595:633]-WD40[637:676]-Peptidase_C14[885:1120]	tr|A0A1W9IBP1|A0A1W9IBP1_9PROT
Peptidase_C14[34:182]	tr|A0A1N6P7T8|A0A1N6P7T8_9RHIZ
Peptidase_C14[48:167]	tr|A0A2H9QUE0|A0A2H9QUE0_9EURY
Peptidase_C14[391:596]	tr|A0A4R2GF14|A0A4R2GF14_9VIBR
Peptidase_C14[2:181]	tr|A0A1R4IB22|A0A1R4IB22_9GAMM
Peptidase_C14[209:352]	tr|A0A2E4RBK1|A0A2E4RBK1_9FLAO
Peptidase_C14[133:410]	tr|A0A5P3VEU3|A0A5P3VEU3_9BURK
Peptidase_C14[21:232]-TPR_16[407:520]	tr|A0A0Q6A2K9|A0A0Q6A2K9_9RHIZ
Peptidase_C14[322:441]	tr|A0A1S4H5X2|A0A1S4H5X2_ANOGA
Peptidase_C14[2:137]	tr|A0A1M3GJF7|A0A1M3GJF7_9SPHI
Peptidase_C14[34:319]	tr|X5YWG3|X5YWG3_9RHIZ
Peptidase_C14[264:495]	tr|A0A4S4HG08|A0A4S4HG08_9BACT
Peptidase_C14[13:221]	tr|A0A0C3CSF0|A0A0C3CSF0_HEBCY
Peptidase_C14[217:437]	tr|A0A3M1Z5D0|A0A3M1Z5D0_9BACT
Peptidase_C14[7:212]	tr|A0A371WTZ8|A0A371WTZ8_9RHIZ
Peptidase_C14[8:283]	tr|A0A3N4MIL0|A0A3N4MIL0_9BACT
Peptidase_C14[3:218]	tr|A0A6B3NDC2|A0A6B3NDC2_9CYAN
Peptidase_C14[59:196]	tr|A0A2E4XXQ8|A0A2E4XXQ8_9PROT
WD40[42:70]-WD40[141:166]-WD40[181:208]-Peptidase_C14[720:941]	tr|E4TH76|E4TH76_CALNY
Peptidase_C14[27:240]	tr|A0A1W6MR21|A0A1W6MR21_9RHIZ
TSP3_bac[173:191]-TSP3_bac[398:414]-TSP3_bac[420:434]-TSP3_bac[443:457]-TSP3_bac[560:570]-TSP3_bac[619:630]-TSP3_bac[927:947]-TSP3_bac[954:971]-Peptidase_C14[979:1124]	tr|A0A661TY37|A0A661TY37_9BACT
Peptidase_C14[2:140]-Peptidase_C25[141:199]	tr|A0A1V5CAU9|A0A1V5CAU9_9DELT
Peptidase_C14[316:575]	tr|A0A165CQN7|A0A165CQN7_EXIGL
Peptidase_C14[28:295]-Sel1[614:658]-Sel1[661:694]-Sel1[700:738]-Sel1[744:775]	tr|A0A1W9HQ34|A0A1W9HQ34_9PROT
Peptidase_C14[34:319]	tr|X6J9H3|X6J9H3_9RHIZ
Peptidase_C14[35:217]	tr|A0A538PNS8|A0A538PNS8_9DELT
Peptidase_C14[9:235]	tr|A0A252CQL0|A0A252CQL0_9NOSO
Peptidase_C14[35:296]	tr|S5ST02|S5ST02_RHIET
Peptidase_C14[131:417]	tr|A0A284R3Q7|A0A284R3Q7_ARMOS
Peptidase_C14[12:278]	tr|N4UGV6|N4UGV6_FUSC1
TPR_8[68:96]-Peptidase_C14[258:399]	tr|A0A2N2K482|A0A2N2K482_9DELT
Peptidase_C14[55:293]	tr|A0A6I2GTX5|A0A6I2GTX5_9DELT
WD40[136:158]-WD40[703:741]-WD40[747:783]-Peptidase_C14[988:1236]	tr|A0A2V8Q0B7|A0A2V8Q0B7_9BACT
Peptidase_C14[26:156]	tr|A0A176S3P1|A0A176S3P1_9GAMM
Peptidase_C14[5:269]	tr|A0A5N5PAQ1|A0A5N5PAQ1_9PEZI
Peptidase_C14[2:135]	tr|A0A658EL74|A0A658EL74_9PSED
Peptidase_C14[29:231]	tr|A0A538R6L0|A0A538R6L0_9DELT
Peptidase_C14[12:257]	tr|A0A291SPF6|A0A291SPF6_STRMQ
Peptidase_C14[3:267]	tr|A6G3C0|A6G3C0_9DELT
Peptidase_C14[7:265]	tr|S8EH92|S8EH92_FOMPI
Peptidase_C14[655:884]	tr|A0A5S9F5D5|A0A5S9F5D5_9BACT
WD40[30:58]-Peptidase_C14[725:951]	tr|A0A1F8YD95|A0A1F8YD95_9DELT
Peptidase_C14[34:319]	tr|A0A5E8ZRK3|A0A5E8ZRK3_9RHIZ
Peptidase_C14[40:283]	tr|A0A139GGU3|A0A139GGU3_MICA8
Peptidase_C14[57:194]	tr|A0A538PSN8|A0A538PSN8_9DELT
WD40[410:442]-Peptidase_C14[639:871]	tr|A0A437QII4|A0A437QII4_9PROT
Peptidase_C14[10:206]	tr|A0A252DG81|A0A252DG81_9NOSO
Peptidase_C14[902:1114]	tr|A0A2E7CTV2|A0A2E7CTV2_9FLAO
Peptidase_C14[919:1183]	tr|A0A5D0QT15|A0A5D0QT15_9FLAO
Peptidase_C14[2:210]	tr|A0A0F9J2I1|A0A0F9J2I1_9ZZZZ
WD40[39:67]-WD40[189:226]-WD40[399:424]-WD40[518:551]-WD40[556:593]-Peptidase_C14[804:1055]	tr|A0A661XRE8|A0A661XRE8_9BACT
Peptidase_C14[169:370]	tr|A0A2A6RLG2|A0A2A6RLG2_9CHLR
Peptidase_C14[133:410]	tr|A0A375GED5|A0A375GED5_9BURK
Peptidase_C14[34:319]	tr|A0A5E9BHY0|A0A5E9BHY0_9RHIZ
Peptidase_C14[4:216]	tr|A0A5J4K562|A0A5J4K562_9CHLR
WD40[59:87]-Peptidase_C14[749:975]	tr|A0A356HYV5|A0A356HYV5_9DELT
Peptidase_C14[41:249]	tr|A0A0C3MJW1|A0A0C3MJW1_9AGAM
Peptidase_C14[4:215]	tr|A0A2R4D2P5|A0A2R4D2P5_CAMJU
Peptidase_C14[4:247]	tr|A0A250J376|A0A250J376_9DELT
Peptidase_C14[34:198]	tr|A0A527H5P0|A0A527H5P0_9RHIZ
Peptidase_C14[11:249]	tr|A0A067T395|A0A067T395_GALM3
Peptidase_C14[4:215]	tr|A0A690P394|A0A690P394_CAMJU
Peptidase_C14[32:169]	tr|A0A450ZXZ9|A0A450ZXZ9_9GAMM
Peptidase_C14[40:283]	tr|A0A3N0VWY2|A0A3N0VWY2_MICAE
Peptidase_C14[23:252]	tr|A0A521MHC0|A0A521MHC0_9BACT
WD40[33:59]-Peptidase_C14[865:1127]	tr|A0A2I0R6I6|A0A2I0R6I6_9FLAO
Peptidase_C14[4:158]	tr|A0A2H3B228|A0A2H3B228_9AGAR
Peptidase_C14[40:283]	tr|A0A402DE48|A0A402DE48_MICAE
Peptidase_C14[2:135]	tr|A0A402CHA2|A0A402CHA2_9NOCA
WD40[297:329]-WD40[394:427]-Peptidase_C14[680:947]	tr|A0A2N2Y460|A0A2N2Y460_9BACT
Peptidase_C14[12:294]	tr|S0EHR9|S0EHR9_GIBF5
Peptidase_C14[32:246]	tr|A4YK53|A4YK53_BRASO
Peptidase_C14[14:265]	tr|A0A4U1L4L0|A0A4U1L4L0_9SPHN
Peptidase_C14[3:210]	tr|A0A644WAY2|A0A644WAY2_9ZZZZ
Peptidase_C14[35:263]-WD40[340:371]-WD40[384:418]-WD40[427:460]-WD40[465:502]-WD40[550:584]	tr|A0A2D8EKS4|A0A2D8EKS4_9RHOB
Peptidase_C14[2:136]	tr|A0A1Y4C3J0|A0A1Y4C3J0_9FIRM
Sel1[76:109]-Sel1[111:140]-Peptidase_C14[242:464]	tr|A0A3B9GNM2|A0A3B9GNM2_9BACT
Peptidase_C14[4:238]	tr|A0A0Q7BKA8|A0A0Q7BKA8_9ACTN
Peptidase_C14[4:238]	tr|A0A0Q8UK85|A0A0Q8UK85_9ACTN
Peptidase_C14[41:266]	tr|A6GLL6|A6GLL6_9BURK
Peptidase_C14[136:414]	tr|A0A6C2D9E9|A0A6C2D9E9_9RHOO
Peptidase_C14[38:202]	tr|A0A4R1K8U6|A0A4R1K8U6_9BACT
Peptidase_C14[97:338]	tr|A0A284RGX0|A0A284RGX0_ARMOS
Peptidase_C14[586:801]	tr|A0A2R6WWW4|A0A2R6WWW4_MARPO
Peptidase_C14[3:221]	tr|A0A3N1JT59|A0A3N1JT59_9BACT
Peptidase_C14[5:212]	tr|A0A0M0ACM4|A0A0M0ACM4_CLOBO
Peptidase_C14[40:281]	tr|A0A552BCZ5|A0A552BCZ5_MICAE
Peptidase_C14[4:215]	tr|A0A6H8Z6U1|A0A6H8Z6U1_CAMJU
Peptidase_C14[8:257]	tr|A0A218QCI4|A0A218QCI4_9CYAN
Peptidase_C14[810:1043]	tr|B6BHL7|B6BHL7_SULGG
Peptidase_C14[4:219]	tr|A0A1W1I4Y9|A0A1W1I4Y9_9BACT
Peptidase_C14[3:225]	tr|A0A1I5GNU3|A0A1I5GNU3_9PSEU
Peptidase_C14[2:187]	tr|A0A1B3PPI8|A0A1B3PPI8_9BURK
Peptidase_C14[4:215]	tr|A0A5Y9FN41|A0A5Y9FN41_CAMJU
Peptidase_C14[14:152]-WD40[915:950]-WD40[959:992]-WD40[1000:1034]-WD40[1040:1077]-WD40[1082:1118]-WD40[1128:1160]-WD40[1170:1202]-WD40[1210:1244]-WD40[1265:1288]-WD40[1297:1331]-WD40[1340:1373]-WD40[1382:1415]-WD40[1423:1457]-WD40[1465:1498]	tr|A0A1Z4Q1Q5|A0A1Z4Q1Q5_9CYAN
Peptidase_C14[34:319]	tr|A0A434XUD3|A0A434XUD3_9RHIZ
Peptidase_C14[19:253]	tr|A0A4R4XDR8|A0A4R4XDR8_9ACTN
Peptidase_C14[88:303]	tr|J9BI75|J9BI75_WUCBA
Peptidase_C14[7:255]	tr|A0A4S4M406|A0A4S4M406_9AGAM
Peptidase_C14[39:249]	tr|A0A1G3YXC5|A0A1G3YXC5_9SPIO
Peptidase_C14[11:284]	tr|U1GS45|U1GS45_ENDPU
Peptidase_C14[9:230]	tr|A0A1U7IEV1|A0A1U7IEV1_9CYAN
Peptidase_C14[48:187]	tr|A0A4Q3RCP0|A0A4Q3RCP0_9BACT
Peptidase_C14[148:346]	tr|A0A1V5DU09|A0A1V5DU09_9DELT
Peptidase_C14[301:456]	tr|A0A1X7LI63|A0A1X7LI63_9BACT
Peptidase_C14[391:596]	tr|A0A1C3IPC6|A0A1C3IPC6_9VIBR
Peptidase_C14[41:251]	tr|A0A3D3FLD1|A0A3D3FLD1_9SPIO
Peptidase_C14[418:569]	tr|A0A349DIZ2|A0A349DIZ2_9BACT
Peptidase_C14[5:234]	tr|K8GRJ2|K8GRJ2_9CYAN
Peptidase_C14[93:376]	tr|A0A2H3DY75|A0A2H3DY75_ARMGA
Peptidase_C14[9:246]	tr|A0A1F8QQD0|A0A1F8QQD0_9CHLR
Peptidase_C14[23:251]-WD40[328:359]-WD40[372:406]-WD40[415:448]-WD40[454:490]-WD40[538:572]	tr|A0A160TZS5|A0A160TZS5_9ZZZZ
Peptidase_C14[4:185]	tr|A0A1F9I614|A0A1F9I614_9DELT
Peptidase_C14[30:277]	tr|A0A2H3EAI2|A0A2H3EAI2_ARMGA
Peptidase_C14[34:319]	tr|A0A5R2KWN6|A0A5R2KWN6_9RHIZ
Peptidase_C14[26:146]	tr|A0A443SDG0|A0A443SDG0_9ACAR
Peptidase_C14[4:293]	tr|A0A178AXR8|A0A178AXR8_9PLEO
Peptidase_C14[5:212]	tr|A0A6B4Y314|A0A6B4Y314_CLOBO
Peptidase_C14[5:275]	tr|A0A101T1W4|A0A101T1W4_9ACTN
Peptidase_C14[24:146]	tr|A0A398CD29|A0A398CD29_9BACL
Peptidase_C14[34:319]	tr|A0A529G777|A0A529G777_9RHIZ
Peptidase_C14[230:449]	tr|A0A090KVA4|A0A090KVA4_STRRB
Peptidase_C14[61:263]	tr|A0A0Q5UK03|A0A0Q5UK03_9FLAO
Peptidase_C14[61:263]	tr|A0A2W4WX25|A0A2W4WX25_9FLAO
Peptidase_C14[61:263]	tr|A0A658CA96|A0A658CA96_FLAJO
Peptidase_C14[4:202]	tr|A0A2A4QNR5|A0A2A4QNR5_9RHOB
Peptidase_C14[29:172]	tr|A0A6H5JPD0|A0A6H5JPD0_9PHAE
Peptidase_C14[1:216]	tr|A0A252DKL3|A0A252DKL3_9NOSO
Peptidase_C14[297:516]	tr|A0A0K0EH49|A0A0K0EH49_STRER
Peptidase_C14[518:760]	tr|A0A5J4KSW2|A0A5J4KSW2_9ZZZZ
PG_binding_1[81:135]-Peptidase_C14[169:395]	tr|A0A432J377|A0A432J377_9FIRM
Peptidase_C14[40:283]	tr|A0A551X3P0|A0A551X3P0_MICAE
Peptidase_C14[262:419]	tr|A0A662K881|A0A662K881_9EURY
Peptidase_C14[4:215]	tr|A0A5Z1UU77|A0A5Z1UU77_CAMJU
Peptidase_C14[6:195]	tr|A0A0F8SC33|A0A0F8SC33_9EURY
Peptidase_C14[56:185]	tr|A0A2U8X2X1|A0A2U8X2X1_9RHIZ
Peptidase_C14[29:238]-Sel1[329:422]	tr|V4Q666|V4Q666_9CAUL
Peptidase_C14[207:448]	tr|A0A351RS84|A0A351RS84_9BACT
Peptidase_C14[697:913]	tr|A0A5S4FBY8|A0A5S4FBY8_9PROT
Peptidase_C14[697:913]	tr|A0A080MKT5|A0A080MKT5_9PROT
Peptidase_C14[4:215]	tr|A0A5T0UCH9|A0A5T0UCH9_CAMJU
Peptidase_C14[34:195]	tr|A0A530HCZ8|A0A530HCZ8_9RHIZ
Peptidase_C14[48:333]	tr|A0A659U769|A0A659U769_9RHIZ
Peptidase_C14[5:229]	tr|A0A095YCT8|A0A095YCT8_9FIRM
Polysacc_deac_1[255:384]-Peptidase_C14[478:672]-TPR_16[789:816]-TPR_2[817:825]-TPR_11[826:865]-TPR_16[866:884]	tr|A0A258R4E4|A0A258R4E4_9PROT
Polysacc_deac_1[255:384]-Peptidase_C14[478:672]-TPR_16[789:816]-TPR_2[817:825]-TPR_11[826:865]-TPR_16[866:884]	tr|A0A258YYQ2|A0A258YYQ2_9PROT
Polysacc_deac_1[255:384]-Peptidase_C14[478:672]-TPR_16[789:816]-TPR_2[817:825]-TPR_11[826:865]-TPR_16[866:884]	tr|A0A259GE87|A0A259GE87_9PROT
Peptidase_C14[229:465]	tr|A0A671FHE0|A0A671FHE0_RHIFE
Peptidase_C14[10:205]	tr|A0A1Z4FQM1|A0A1Z4FQM1_9CYAN
Peptidase_C14[5:221]	tr|A0A379IXK9|A0A379IXK9_PSEME
Peptidase_C14[2:135]	tr|X6DYJ9|X6DYJ9_9RHIZ
Peptidase_C14[191:376]	tr|A0A182GZB2|A0A182GZB2_AEDAL
Peptidase_C14[15:267]	tr|A0A439CTW0|A0A439CTW0_9PEZI
Peptidase_C14[178:412]	tr|A0A2E5HNP3|A0A2E5HNP3_9DELT
Peptidase_C14[30:280]	tr|A0A5C3N761|A0A5C3N761_9AGAM
Peptidase_C14[32:245]	tr|A0A0J6SZP2|A0A0J6SZP2_9RHIZ
Peptidase_C14[2:214]	tr|A0A345GUM1|A0A345GUM1_9FLAO
Peptidase_C14[7:261]	tr|B8P0X4|B8P0X4_POSPM
Peptidase_C14[20:177]	tr|A0A1W1CZX6|A0A1W1CZX6_9ZZZZ
Peptidase_C14[152:291]	tr|A0A2N5YPA6|A0A2N5YPA6_9BACT
Peptidase_C14[39:234]	tr|A0A4R5UJ47|A0A4R5UJ47_9RHIZ
Peptidase_C14[2:135]	tr|A0A3N2CTS0|A0A3N2CTS0_9ACTN
